site_index,site_type,id,composition,site_nrg,energyperatom,predicted_energyperatom
5,pnictogens,icsd_042358,As Ba2,-2.8990126,-3.66344083333,-3.66646409034729
0,pnictogens,icsd_402227,Ba Na P,-3.6725757,-3.6538282222199996,-3.648013591766357
1,pnictogens,icsd_402227,Ba Na P,-3.6725757,-3.6538282222199996,-3.648013591766357
2,pnictogens,icsd_402227,Ba Na P,-3.6725757,-3.6538282222199996,-3.648013591766357
0,pnictogens,icsd_041705,As Ba Cu,-3.8516288,-3.6342404999999998,-3.637062311172485
1,pnictogens,icsd_041705,As Ba Cu,-3.8516288,-3.6342404999999998,-3.637062311172485
0,pnictogens,icsd_041839,Ba5 Bi3,-3.200311,-3.6159556875,-3.621230363845825
1,pnictogens,icsd_041839,Ba5 Bi3,-3.2003107,-3.6159556875,-3.621230363845825
2,pnictogens,icsd_041839,Ba5 Bi3,-3.200311,-3.6159556875,-3.621230363845825
3,pnictogens,icsd_041839,Ba5 Bi3,-3.2003105,-3.6159556875,-3.621230363845825
4,pnictogens,icsd_041839,Ba5 Bi3,-3.0225306,-3.6159556875,-3.621230363845825
5,pnictogens,icsd_041839,Ba5 Bi3,-3.0225306,-3.6159556875,-3.621230363845825
6,pnictogens,icsd_041839,Ba5 Bi3,-3.0225306,-3.6159556875,-3.621230363845825
7,pnictogens,icsd_041839,Ba5 Bi3,-3.0225306,-3.6159556875,-3.621230363845825
8,pnictogens,icsd_041839,Ba5 Bi3,-3.0225306,-3.6159556875,-3.621230363845825
9,pnictogens,icsd_041839,Ba5 Bi3,-3.0225306,-3.6159556875,-3.621230363845825
0,pnictogens,icsd_280574,Ba Li Sb,-3.80706,-3.5940455,-3.592604875564575
1,pnictogens,icsd_280574,Ba Li Sb,-3.80706,-3.5940455,-3.592604875564575
2,pnictogens,icsd_609850,As2 Ba Cu2,-3.911898,-3.5836580000000002,-3.583343982696533
6,pnictogens,icsd_420833,As3 Ba2 Cd2,-4.1286654,-3.57571742857,-3.574162006378174
7,pnictogens,icsd_420833,As3 Ba2 Cd2,-4.1286654,-3.57571742857,-3.574162006378174
8,pnictogens,icsd_420833,As3 Ba2 Cd2,-4.060926,-3.57571742857,-3.574162006378174
9,pnictogens,icsd_420833,As3 Ba2 Cd2,-4.060926,-3.57571742857,-3.574162006378174
0,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.7293458,-3.56593532143,-3.572565078735352
1,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.7293453,-3.56593532143,-3.572565078735352
2,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.7293458,-3.56593532143,-3.572565078735352
3,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.7293458,-3.56593532143,-3.572565078735352
4,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.7293458,-3.56593532143,-3.572565078735352
5,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.7293458,-3.56593532143,-3.572565078735352
6,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.7293458,-3.56593532143,-3.572565078735352
7,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.7293453,-3.56593532143,-3.572565078735352
8,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.6764987,-3.56593532143,-3.572565078735352
9,pnictogens,icsd_054853,Ba5 Bi5 In4,-3.6764987,-3.56593532143,-3.572565078735352
0,pnictogens,icsd_421425,Ba2 Sb2 Zn,-3.86758,-3.5427508000000003,-3.5482592582702637
1,pnictogens,icsd_421425,Ba2 Sb2 Zn,-3.86758,-3.5427508000000003,-3.5482592582702637
2,pnictogens,icsd_421425,Ba2 Sb2 Zn,-3.86758,-3.5427508000000003,-3.5482592582702637
3,pnictogens,icsd_421425,Ba2 Sb2 Zn,-3.8675797,-3.5427508000000003,-3.5482592582702637
0,pnictogens,icsd_041837,Ba2 Sb,-2.8261523,-3.5137203333300002,-3.5256841182708736
1,pnictogens,icsd_041837,Ba2 Sb,-2.8261523,-3.5137203333300002,-3.5256841182708736
2,pnictogens,icsd_041837,Ba2 Sb,-2.9485028,-3.5137203333300002,-3.5256841182708736
3,pnictogens,icsd_041837,Ba2 Sb,-2.9485028,-3.5137203333300002,-3.5256841182708736
0,pnictogens,icsd_280954,Au Ba Sb,-4.143132,-3.50914116667,-3.510685682296753
1,pnictogens,icsd_280954,Au Ba Sb,-4.143132,-3.50914116667,-3.510685682296753
0,pnictogens,icsd_030915,Ba Cd2 P2,-4.343489599999999,-3.4943084000000004,-3.48817777633667
0,pnictogens,icsd_173685,Ba3 Cd2 Sb4,-3.9741147,-3.44228666667,-3.443333625793457
1,pnictogens,icsd_173685,Ba3 Cd2 Sb4,-3.9741147,-3.44228666667,-3.443333625793457
2,pnictogens,icsd_173685,Ba3 Cd2 Sb4,-3.8991964,-3.44228666667,-3.443333625793457
0,pnictogens,icsd_245652,Ba3 Li N,-2.8283257,-3.4392258,-3.431532382965088
1,pnictogens,icsd_245652,Ba3 Li N,-2.8283257,-3.4392258,-3.431532382965088
2,pnictogens,icsd_245652,Ba3 Li N,-2.8283257,-3.4392258,-3.431532382965088
3,pnictogens,icsd_245652,Ba3 Li N,-2.8283257,-3.4392258,-3.431532382965088
4,pnictogens,icsd_245652,Ba3 Li N,-2.8283257,-3.4392258,-3.431532382965088
5,pnictogens,icsd_245652,Ba3 Li N,-2.8283257,-3.4392258,-3.431532382965088
0,pnictogens,icsd_012146,As2 Ba Zn2,-4.194339299999998,-3.4267464,-3.430805921554565
1,pnictogens,icsd_012146,As2 Ba Zn2,-4.194339299999998,-3.4267464,-3.430805921554565
2,pnictogens,icsd_012146,As2 Ba Zn2,-4.194339299999998,-3.4267464,-3.430805921554565
3,pnictogens,icsd_012146,As2 Ba Zn2,-4.194339299999998,-3.4267464,-3.430805921554565
0,pnictogens,icsd_100047,Ba Mg2 Sb2,-3.8793843,-3.4202476,-3.4195144176483154
0,pnictogens,icsd_002141,Ba2 Bi,-2.7901416,-3.408121,-3.416839599609375
1,pnictogens,icsd_002141,Ba2 Bi,-2.7901416,-3.408121,-3.416839599609375
2,pnictogens,icsd_002141,Ba2 Bi,-2.917467,-3.408121,-3.416839599609375
3,pnictogens,icsd_002141,Ba2 Bi,-2.917467,-3.408121,-3.416839599609375
0,pnictogens,icsd_057020,Ba Cu Sb,-3.8259127,-3.4054260000000003,-3.401810884475708
1,pnictogens,icsd_057020,Ba Cu Sb,-3.8259125,-3.4054260000000003,-3.401810884475708
0,pnictogens,icsd_041706,Ag Ba P,-3.8544683,-3.39420233333,-3.389042615890503
1,pnictogens,icsd_041706,Ag Ba P,-3.8544683,-3.39420233333,-3.389042615890503
2,pnictogens,icsd_417000,As2 Ba Zn2,-4.2819448,-3.390887600000001,-3.393721103668213
0,pnictogens,icsd_052683,Ba Cd Sb2,-4.1870174,-3.3851864999999997,-3.387758731842041
1,pnictogens,icsd_052683,Ba Cd Sb2,-4.1870174,-3.3851864999999997,-3.387758731842041
0,pnictogens,icsd_066016,Ba Cu8 P4,-4.2636456,-3.36971561538,-3.3644540309906006
0,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
1,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
2,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
3,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
4,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
5,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
6,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
7,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
8,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
9,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
10,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
11,pnictogens,icsd_077731,Ba6 Ga5 N,-2.7779489,-3.36897933333,-3.3733060359954834
0,pnictogens,icsd_067497,Ba3 N Na,-2.7822785,-3.3497943999999995,-3.352057933807373
1,pnictogens,icsd_067497,Ba3 N Na,-2.7822785,-3.3497943999999995,-3.352057933807373
2,pnictogens,icsd_067497,Ba3 N Na,-2.7822785,-3.3497943999999995,-3.352057933807373
3,pnictogens,icsd_067497,Ba3 N Na,-2.7822783,-3.3497943999999995,-3.352057933807373
4,pnictogens,icsd_067497,Ba3 N Na,-2.7822785,-3.3497943999999995,-3.352057933807373
5,pnictogens,icsd_067497,Ba3 N Na,-2.7822785,-3.3497943999999995,-3.352057933807373
0,pnictogens,icsd_058638,Ba Bi2 Zn,-4.062069,-3.306260875,-3.3011090755462646
1,pnictogens,icsd_058638,Ba Bi2 Zn,-4.0620685,-3.306260875,-3.3011090755462646
0,pnictogens,icsd_420834,Ba2 Cd2 Sb3,-3.9759471,-3.26836221429,-3.272690296173096
1,pnictogens,icsd_420834,Ba2 Cd2 Sb3,-3.9759471,-3.26836221429,-3.272690296173096
2,pnictogens,icsd_420834,Ba2 Cd2 Sb3,-4.0097256,-3.26836221429,-3.272690296173096
3,pnictogens,icsd_420834,Ba2 Cd2 Sb3,-4.0097256,-3.26836221429,-3.272690296173096
0,pnictogens,icsd_409805,Ba6 In5 N,-2.9228086,-3.253379125,-3.267871856689453
1,pnictogens,icsd_409805,Ba6 In5 N,-2.9228086,-3.253379125,-3.267871856689453
2,pnictogens,icsd_409805,Ba6 In5 N,-2.9228091,-3.253379125,-3.267871856689453
3,pnictogens,icsd_409805,Ba6 In5 N,-2.9228086,-3.253379125,-3.267871856689453
4,pnictogens,icsd_409805,Ba6 In5 N,-2.9228091,-3.253379125,-3.267871856689453
5,pnictogens,icsd_409805,Ba6 In5 N,-2.9228091,-3.253379125,-3.267871856689453
6,pnictogens,icsd_409805,Ba6 In5 N,-2.9228086,-3.253379125,-3.267871856689453
7,pnictogens,icsd_409805,Ba6 In5 N,-2.9228086,-3.253379125,-3.267871856689453
8,pnictogens,icsd_409805,Ba6 In5 N,-2.9228086,-3.253379125,-3.267871856689453
9,pnictogens,icsd_409805,Ba6 In5 N,-2.9228086,-3.253379125,-3.267871856689453
10,pnictogens,icsd_409805,Ba6 In5 N,-2.9228086,-3.253379125,-3.267871856689453
11,pnictogens,icsd_409805,Ba6 In5 N,-2.9228086,-3.253379125,-3.267871856689453
0,pnictogens,icsd_058635,Ba Bi2 Cd,-4.0787587,-3.251504625,-3.2520484924316406
1,pnictogens,icsd_058635,Ba Bi2 Cd,-4.0787587,-3.251504625,-3.2520484924316406
0,pnictogens,icsd_030917,As2 Ba Cd2,-4.4866095,-3.2452908,-3.2429327964782715
0,pnictogens,icsd_100049,Ba Bi2 Mg2,-3.6850297,-3.2373773999999997,-3.230965137481689
0,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.8541574,-3.23671584848,-3.233241081237793
1,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.8541574,-3.23671584848,-3.233241081237793
2,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.7688503,-3.23671584848,-3.233241081237793
3,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.755202,-3.23671584848,-3.233241081237793
4,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.755202,-3.23671584848,-3.233241081237793
5,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.9379866,-3.23671584848,-3.233241081237793
6,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.937987,-3.23671584848,-3.233241081237793
7,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.857530600000001,-3.23671584848,-3.233241081237793
8,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.857530600000001,-3.23671584848,-3.233241081237793
9,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.7462816,-3.23671584848,-3.233241081237793
10,pnictogens,icsd_240338,Ba11 Bi14 Cd8,-3.7462816,-3.23671584848,-3.233241081237793
0,pnictogens,icsd_106269,Au Ba Bi,-4.0097933,-3.22674,-3.222370386123657
1,pnictogens,icsd_106269,Au Ba Bi,-4.0097933,-3.22674,-3.222370386123657
0,pnictogens,icsd_008278,Ag As Ba,-3.8120472,-3.21435066667,-3.21199631690979
1,pnictogens,icsd_008278,Ag As Ba,-3.8120475,-3.21435066667,-3.21199631690979
0,pnictogens,icsd_083618,Ba Cu10 P4,-3.999373,-3.1823546666699998,-3.1790380477905287
1,pnictogens,icsd_083618,Ba Cu10 P4,-3.999373,-3.1823546666699998,-3.1790380477905287
2,pnictogens,icsd_089628,As2 Ba Cu4,-3.9938784,-3.13765057143,-3.140999317169189
4,pnictogens,icsd_420620,Ba2 Cd2 K Sb3,-3.8835936,-3.09242659375,-3.093635320663452
5,pnictogens,icsd_420620,Ba2 Cd2 K Sb3,-3.883594,-3.09242659375,-3.093635320663452
6,pnictogens,icsd_420620,Ba2 Cd2 K Sb3,-3.8835936,-3.09242659375,-3.093635320663452
7,pnictogens,icsd_420620,Ba2 Cd2 K Sb3,-3.8835938,-3.09242659375,-3.093635320663452
8,pnictogens,icsd_420620,Ba2 Cd2 K Sb3,-3.8687487,-3.09242659375,-3.093635320663452
9,pnictogens,icsd_420620,Ba2 Cd2 K Sb3,-3.8687487,-3.09242659375,-3.093635320663452
10,pnictogens,icsd_420620,Ba2 Cd2 K Sb3,-3.8687487,-3.09242659375,-3.093635320663452
11,pnictogens,icsd_420620,Ba2 Cd2 K Sb3,-3.8687487,-3.09242659375,-3.093635320663452
4,pnictogens,icsd_066017,As4 Ba Cu8,-4.2043300000000015,-3.0910247692299997,-3.0894346237182617
0,pnictogens,icsd_032020,Ba Sb2 Zn2,-4.159551,-3.0641474,-3.067265272140503
1,pnictogens,icsd_032020,Ba Sb2 Zn2,-4.159551,-3.0641474,-3.067265272140503
2,pnictogens,icsd_032020,Ba Sb2 Zn2,-4.1595507000000005,-3.0641474,-3.067265272140503
3,pnictogens,icsd_032020,Ba Sb2 Zn2,-4.159551,-3.0641474,-3.067265272140503
0,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-2.8572037,-3.04831822857,-3.059340238571167
1,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-2.8572037,-3.04831822857,-3.059340238571167
2,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-2.8572037,-3.04831822857,-3.059340238571167
3,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-2.8572037,-3.04831822857,-3.059340238571167
4,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-2.8572040000000003,-3.04831822857,-3.059340238571167
5,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-2.8572037,-3.04831822857,-3.059340238571167
6,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-3.053496,-3.04831822857,-3.059340238571167
7,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-3.053496,-3.04831822857,-3.059340238571167
8,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-3.053496,-3.04831822857,-3.059340238571167
9,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-3.053496,-3.04831822857,-3.059340238571167
10,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-3.053496,-3.04831822857,-3.059340238571167
11,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-3.053496,-3.04831822857,-3.059340238571167
12,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-3.053496,-3.04831822857,-3.059340238571167
13,pnictogens,icsd_404430,Ba14 Ca N6 Na14,-3.053496,-3.04831822857,-3.059340238571167
0,pnictogens,icsd_056981,Ag Ba Sb,-3.8804066,-3.03383083333,-3.0353381633758545
1,pnictogens,icsd_056981,Ag Ba Sb,-3.8804064,-3.03383083333,-3.0353381633758545
0,pnictogens,icsd_418457,Ba14 Li N6 Na14,-2.867033,-3.02482237143,-3.0310096740722656
1,pnictogens,icsd_418457,Ba14 Li N6 Na14,-2.8670328,-3.02482237143,-3.0310096740722656
2,pnictogens,icsd_418457,Ba14 Li N6 Na14,-2.867033,-3.02482237143,-3.0310096740722656
3,pnictogens,icsd_418457,Ba14 Li N6 Na14,-2.867033,-3.02482237143,-3.0310096740722656
4,pnictogens,icsd_418457,Ba14 Li N6 Na14,-2.8670328,-3.02482237143,-3.0310096740722656
5,pnictogens,icsd_418457,Ba14 Li N6 Na14,-2.867033,-3.02482237143,-3.0310096740722656
6,pnictogens,icsd_418457,Ba14 Li N6 Na14,-3.1140852000000003,-3.02482237143,-3.0310096740722656
7,pnictogens,icsd_418457,Ba14 Li N6 Na14,-3.1140852000000003,-3.02482237143,-3.0310096740722656
8,pnictogens,icsd_418457,Ba14 Li N6 Na14,-3.1140852000000003,-3.02482237143,-3.0310096740722656
9,pnictogens,icsd_418457,Ba14 Li N6 Na14,-3.1140852000000003,-3.02482237143,-3.0310096740722656
10,pnictogens,icsd_418457,Ba14 Li N6 Na14,-3.1140852000000003,-3.02482237143,-3.0310096740722656
11,pnictogens,icsd_418457,Ba14 Li N6 Na14,-3.1140852000000003,-3.02482237143,-3.0310096740722656
12,pnictogens,icsd_418457,Ba14 Li N6 Na14,-3.1140852000000003,-3.02482237143,-3.0310096740722656
13,pnictogens,icsd_418457,Ba14 Li N6 Na14,-3.1140852000000003,-3.02482237143,-3.0310096740722656
0,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-3.0597937,-3.02246216667,-3.02970027923584
1,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-3.0597937,-3.02246216667,-3.02970027923584
2,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-3.0597937,-3.02246216667,-3.02970027923584
3,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-3.0597937,-3.02246216667,-3.02970027923584
4,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.9993026,-3.02246216667,-3.02970027923584
5,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.9993026,-3.02246216667,-3.02970027923584
6,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.9993026,-3.02246216667,-3.02970027923584
7,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.9993026,-3.02246216667,-3.02970027923584
8,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.7502248,-3.02246216667,-3.02970027923584
9,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.750225,-3.02246216667,-3.02970027923584
10,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.750225,-3.02246216667,-3.02970027923584
11,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.750225,-3.02246216667,-3.02970027923584
12,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.750225,-3.02246216667,-3.02970027923584
13,pnictogens,icsd_418456,Ba7 Li3 N3 Na5,-2.750225,-3.02246216667,-3.02970027923584
0,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-3.0858324,-3.0117865000000004,-3.0175869464874268
1,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-3.0858324,-3.0117865000000004,-3.0175869464874268
2,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-3.0858324,-3.0117865000000004,-3.0175869464874268
3,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-3.0858326000000003,-3.0117865000000004,-3.0175869464874268
4,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-3.0140119,-3.0117865000000004,-3.0175869464874268
5,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-3.0140123,-3.0117865000000004,-3.0175869464874268
6,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-3.0140119,-3.0117865000000004,-3.0175869464874268
7,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-3.0140119,-3.0117865000000004,-3.0175869464874268
8,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-2.734455,-3.0117865000000004,-3.0175869464874268
9,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-2.734455,-3.0117865000000004,-3.0175869464874268
10,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-2.7344549,-3.0117865000000004,-3.0175869464874268
11,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-2.734455,-3.0117865000000004,-3.0175869464874268
12,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-2.734455,-3.0117865000000004,-3.0175869464874268
13,pnictogens,icsd_418455,Ba14 Li5 N6 Na11,-2.7344549,-3.0117865000000004,-3.0175869464874268
0,pnictogens,icsd_416445,Ba2 Bi4 Cd3,-4.1380553,-3.0076245,-3.0145740509033203
1,pnictogens,icsd_416445,Ba2 Bi4 Cd3,-4.1380553,-3.0076245,-3.0145740509033203
2,pnictogens,icsd_416445,Ba2 Bi4 Cd3,-4.1380553,-3.0076245,-3.0145740509033203
3,pnictogens,icsd_416445,Ba2 Bi4 Cd3,-4.1380553,-3.0076245,-3.0145740509033203
0,pnictogens,icsd_416446,Ba2 Bi4 Cd3,-4.13788,-3.00757105556,-3.0150208473205566
1,pnictogens,icsd_416446,Ba2 Bi4 Cd3,-4.13788,-3.00757105556,-3.0150208473205566
2,pnictogens,icsd_416446,Ba2 Bi4 Cd3,-4.13788,-3.00757105556,-3.0150208473205566
3,pnictogens,icsd_416446,Ba2 Bi4 Cd3,-4.13788,-3.00757105556,-3.0150208473205566
0,pnictogens,icsd_416447,Ba2 Bi4 Cd3,-4.1379437,-3.0075505000000002,-3.0148468017578125
1,pnictogens,icsd_416447,Ba2 Bi4 Cd3,-4.1379437,-3.0075505000000002,-3.0148468017578125
2,pnictogens,icsd_416447,Ba2 Bi4 Cd3,-4.1379437,-3.0075505000000002,-3.0148468017578125
3,pnictogens,icsd_416447,Ba2 Bi4 Cd3,-4.1379437,-3.0075505000000002,-3.0148468017578125
0,pnictogens,icsd_032021,Ba Cd2 Sb2,-4.020881,-2.94192,-2.9464900493621826
0,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.9329355,-2.90643213158,-2.91890811920166
1,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.9329355,-2.90643213158,-2.91890811920166
2,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.9391901,-2.90643213158,-2.91890811920166
3,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.9391904,-2.90643213158,-2.91890811920166
4,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.9089162,-2.90643213158,-2.91890811920166
5,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.9089162,-2.90643213158,-2.91890811920166
6,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.9606562000000003,-2.90643213158,-2.91890811920166
7,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.9606562000000003,-2.90643213158,-2.91890811920166
8,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.8296833,-2.90643213158,-2.91890811920166
9,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.8296833,-2.90643213158,-2.91890811920166
10,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.897783,-2.90643213158,-2.91890811920166
11,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.8977833,-2.90643213158,-2.91890811920166
12,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.8999438,-2.90643213158,-2.91890811920166
13,pnictogens,icsd_081846,Ba14 Ca N6 Na17,-2.8999438,-2.90643213158,-2.91890811920166
0,pnictogens,icsd_079256,As2 Ba Cu6,-4.074498,-2.90144911111,-2.904534816741944
0,pnictogens,icsd_056978,Ag Ba Bi,-3.9093843,-2.89652083333,-2.8992795944213867
1,pnictogens,icsd_056978,Ag Ba Bi,-3.9093843,-2.89652083333,-2.8992795944213867
4,pnictogens,icsd_422272,Ba Cd K2 Sb2,-3.8948083,-2.84316975,-2.8474953174591064
5,pnictogens,icsd_422272,Ba Cd K2 Sb2,-3.8948083,-2.84316975,-2.8474953174591064
0,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9431481,-2.75829745238,-2.7690439224243164
1,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9431481,-2.75829745238,-2.7690439224243164
2,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9431481,-2.75829745238,-2.7690439224243164
3,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9431481,-2.75829745238,-2.7690439224243164
4,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9391663,-2.75829745238,-2.7690439224243164
5,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9391663,-2.75829745238,-2.7690439224243164
6,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.89365,-2.75829745238,-2.7690439224243164
7,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.89365,-2.75829745238,-2.7690439224243164
8,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9699438,-2.75829745238,-2.7690439224243164
9,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.969944,-2.75829745238,-2.7690439224243164
10,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9120727000000004,-2.75829745238,-2.7690439224243164
11,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9120724,-2.75829745238,-2.7690439224243164
12,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9120727000000004,-2.75829745238,-2.7690439224243164
13,pnictogens,icsd_081847,Ba14 Ca N6 Na21,-2.9120724,-2.75829745238,-2.7690439224243164
0,pnictogens,icsd_078394,Ba6 N Na16,-2.8242638,-1.81673186957,-1.83787739276886
1,pnictogens,icsd_078394,Ba6 N Na16,-2.8242638,-1.81673186957,-1.83787739276886
2,pnictogens,icsd_078394,Ba6 N Na16,-2.8242638,-1.81673186957,-1.83787739276886
3,pnictogens,icsd_078394,Ba6 N Na16,-2.824264,-1.81673186957,-1.83787739276886
4,pnictogens,icsd_078394,Ba6 N Na16,-2.824264,-1.81673186957,-1.83787739276886
5,pnictogens,icsd_078394,Ba6 N Na16,-2.8242638,-1.81673186957,-1.83787739276886
0,pnictogens,icsd_428114,Ba3Li4Sb4,-3.7750947,-3.59902162818,-3.5984060764312744
1,pnictogens,icsd_428114,Ba3Li4Sb4,-3.7750947,-3.59902162818,-3.5984060764312744
2,pnictogens,icsd_428114,Ba3Li4Sb4,-3.7560284,-3.59902162818,-3.5984060764312744
0,pnictogens,icsd_615946,Ba3Li4Sb4,-3.8455708,-3.59902405,-3.6020803451538086
1,pnictogens,icsd_615946,Ba3Li4Sb4,-3.8715055,-3.59902405,-3.6020803451538086
2,pnictogens,icsd_615946,Ba3Li4Sb4,-3.8715055,-3.59902405,-3.6020803451538086
0,pnictogens,icsd_428115,Ba3Bi4Li4,-3.6453366,-3.46420466636,-3.462984323501587
1,pnictogens,icsd_428115,Ba3Bi4Li4,-3.6453366,-3.46420466636,-3.462984323501587
2,pnictogens,icsd_428115,Ba3Bi4Li4,-3.6040027,-3.46420466636,-3.462984323501587
0,pnictogens,icsd_195017,Ba1Pt2Sb2,-3.9624028,-4.3225732930000005,-4.332216739654541
1,pnictogens,icsd_195017,Ba1Pt2Sb2,-3.9624028,-4.3225732930000005,-4.332216739654541
0,pnictogens,BaBi4_065415_sg15,BaBi4,-4.0137167,-3.959888375,-3.960649013519287
1,pnictogens,BaBi4_065415_sg15,BaBi4,-4.013731,-3.959888375,-3.960649013519287
2,pnictogens,BaBi4_065415_sg15,BaBi4,-4.1004844,-3.959888375,-3.960649013519287
3,pnictogens,BaBi4_065415_sg15,BaBi4,-4.1004834,-3.959888375,-3.960649013519287
